"Target","Evidence"
"AMIGO1","predicted (intersection) + predicted (union)"
"AMIGO2","predicted (intersection) + predicted (union)"
"AMMECR1L","predicted (intersection) + predicted (union)"
"AMN","predicted (intersection) + predicted (union)"
"AMOT","predicted (intersection) + predicted (union)"
"AMOTL2","predicted (intersection) + predicted (union)"
"AMPD3","predicted (intersection) + predicted (union)"
"AMZ1","predicted (union)"
"ANAPC1","predicted (union)"
"ANAPC10","predicted (union)"
"ANAPC7","predicted (union)"
"ANGEL1","predicted (intersection) + predicted (union)"
"ANGEL2","predicted (intersection) + predicted (union)"
"ANGPT1","predicted (union)"
"ANGPT2","experimental (strong) + experimental (all) + predicted (intersection) + predicted (union)"
"ANGPT4","predicted (intersection) + predicted (union)"
"ANGPTL1","predicted (union)"
"ANGPTL4","predicted (union)"
"ANGPTL7","predicted (intersection) + predicted (union)"
"ANK1","predicted (union)"
"ANK2","predicted (union)"
"ANK3","predicted (intersection) + predicted (union)"
"ANKFY1","predicted (intersection) + predicted (union)"
"ANKH","predicted (union)"
"ANKRD12","predicted (intersection) + predicted (union)"
"ANKRD13A","predicted (intersection) + predicted (union)"
"ANKRD13B","predicted (union)"
"ANKRD13C","predicted (intersection) + predicted (union)"
"ANKRD16","predicted (union)"
"ANKRD22","predicted (union)"
"ANKRD23","predicted (union)"
"ANKRD27","predicted (intersection) + predicted (union)"
"ANKRD28","experimental (all) + predicted (intersection) + predicted (union)"
"ANKRD33B","predicted (intersection) + predicted (union)"
"ANKRD34C","predicted (union)"
"ANKRD39","predicted (union)"
"ANKRD40","predicted (union)"
"ANKRD42","predicted (intersection) + predicted (union)"
"ANKRD44","predicted (intersection) + predicted (union)"
"ANKRD45","predicted (intersection) + predicted (union)"
"ANKRD46","predicted (union)"
"ANKRD50","predicted (union)"
"ANKRD52","predicted (intersection) + predicted (union)"
"ANKRD54","predicted (intersection) + predicted (union)"
"ANKRD6","predicted (intersection) + predicted (union)"
"ANKRD63","predicted (intersection) + predicted (union)"
"ANKS6","predicted (union)"
"ANO10","predicted (union)"
"ANO6","predicted (intersection) + predicted (union)"
"ANO9","predicted (union)"
"ANOS1","predicted (union)"
"ANTXR1","predicted (union)"
"ANTXR2","predicted (intersection) + predicted (union)"
"ANXA13","predicted (intersection) + predicted (union)"
"ANXA6","predicted (union)"
"AOPEP","predicted (union)"
"AP1AR","predicted (intersection) + predicted (union)"
"AP1G1","experimental (strong) + experimental (all) + predicted (intersection) + predicted (union)"
"AP1S2","predicted (union)"
"AP3B2","predicted (union)"
"AP3M1","predicted (union)"
"AP3S1","predicted (intersection) + predicted (union)"
"AP3S2","predicted (intersection) + predicted (union)"
"AP4E1","predicted (union)"
"AP4S1","predicted (intersection) + predicted (union)"
"AP5B1","predicted (intersection) + predicted (union)"
"AP5M1","predicted (intersection) + predicted (union)"
"AP5S1","predicted (union)"
"APAF1","predicted (intersection) + predicted (union)"
"APBB1","predicted (union)"
"APCS","predicted (intersection) + predicted (union)"
"APH1A","experimental (strong) + experimental (all) + predicted (union)"
"APH1B","predicted (intersection) + predicted (union)"
"APLF","predicted (intersection) + predicted (union)"
"APLN","predicted (intersection) + predicted (union)"
"APLNR","predicted (intersection) + predicted (union)"
"APOA1","predicted (union)"
"APOB","predicted (intersection) + predicted (union)"
"APOBEC2","predicted (union)"
"APOBEC3F","predicted (union)"
"APOBEC3H","predicted (union)"
"APOC3","predicted (intersection) + predicted (union)"
"APOL1","predicted (intersection) + predicted (union)"
"APOL2","predicted (union)"
"APOL3","predicted (intersection) + predicted (union)"
"APOL4","predicted (union)"
"APOL6","predicted (intersection) + predicted (union)"
"APOLD1","predicted (intersection) + predicted (union)"
"APOM","predicted (union)"
"APP","predicted (intersection) + predicted (union)"
"APPBP2","predicted (intersection) + predicted (union)"
"APPL1","predicted (intersection) + predicted (union)"
"APTX","predicted (intersection) + predicted (union)"
"AQP11","predicted (union)"
"AQP2","predicted (intersection) + predicted (union)"
"AQP3","predicted (union)"
"AQP4","predicted (intersection) + predicted (union)"
"AQP6","predicted (union)"
"AQP7","predicted (union)"
"AQP9","predicted (union)"
"AQR","experimental (all) + predicted (intersection) + predicted (union)"
"AR","predicted (intersection) + predicted (union)"
"ARAF","predicted (union)"
"ARAP2","predicted (intersection) + predicted (union)"
"ARAP3","predicted (union)"
"AREL1","predicted (intersection) + predicted (union)"
"ARF3","predicted (union)"
"ARF5","predicted (union)"
"ARF6","experimental (strong) + experimental (all) + predicted (intersection) + predicted (union)"
"ARFGAP1","predicted (union)"
"ARFGEF1","predicted (union)"
"ARFGEF2","predicted (intersection) + predicted (union)"
"ARFIP2","predicted (union)"
"ARGFX","predicted (intersection) + predicted (union)"
"ARGLU1","predicted (union)"
"ARHGAP11A","predicted (union)"
"ARHGAP12","predicted (union)"
"ARHGAP17","predicted (intersection) + predicted (union)"
"ARHGAP18","predicted (union)"
"ARHGAP19","predicted (intersection) + predicted (union)"
"ARHGAP21","predicted (intersection) + predicted (union)"
"ARHGAP22","predicted (intersection) + predicted (union)"
"ARHGAP24","predicted (intersection) + predicted (union)"
"ARHGAP28","predicted (intersection) + predicted (union)"
"ARHGAP29","predicted (intersection) + predicted (union)"
"ARHGAP30","predicted (intersection) + predicted (union)"
"ARHGAP31","predicted (intersection) + predicted (union)"
"ARHGAP32","predicted (union)"
"ARHGAP33","predicted (union)"
"ARHGAP40","predicted (intersection) + predicted (union)"
"ARHGAP44","predicted (intersection) + predicted (union)"
"ARHGAP45","predicted (union)"
"ARHGAP5","predicted (intersection) + predicted (union)"
"ARHGAP6","predicted (union)"
"ARHGEF10","predicted (union)"
"ARHGEF12","predicted (intersection) + predicted (union)"
"ARHGEF15","predicted (union)"
"ARHGEF19","predicted (union)"
"ARHGEF3","predicted (intersection) + predicted (union)"
"ARHGEF37","predicted (union)"
"ARHGEF38","predicted (intersection) + predicted (union)"
"ARHGEF39","predicted (intersection) + predicted (union)"
"ARHGEF40","predicted (intersection) + predicted (union)"
"ARHGEF5","predicted (union)"
"ARHGEF6","predicted (union)"
"ARHGEF7","predicted (intersection) + predicted (union)"
"ARHGEF9","predicted (intersection) + predicted (union)"
"ARID1A","predicted (union)"
"ARID2","predicted (intersection) + predicted (union)"
"ARID3A","predicted (union)"
"ARID3B","predicted (union)"
"ARID4B","predicted (intersection) + predicted (union)"
"ARID5A","predicted (union)"
"ARID5B","predicted (intersection) + predicted (union)"
"ARIH1","predicted (intersection) + predicted (union)"
"ARIH2","predicted (union)"
"ARL10","predicted (intersection) + predicted (union)"
"ARL11","predicted (intersection) + predicted (union)"
"ARL13B","predicted (intersection) + predicted (union)"
"ARL14EP","predicted (union)"
"ARL16","predicted (union)"
"ARL17A","predicted (union)"
"ARL17B","predicted (union)"
"ARL4A","predicted (union)"
"ARL4C","predicted (union)"
"ARL5A","predicted (union)"
"ARL5B","predicted (intersection) + predicted (union)"
"ARL5C","predicted (intersection) + predicted (union)"
"ARL6IP5","experimental (strong) + experimental (all) + predicted (intersection) + predicted (union)"
"ARMC1","predicted (union)"
"ARMC10","predicted (union)"
"ARMC2","predicted (union)"
"ARMC3","predicted (union)"
"ARMC5","predicted (union)"
"ARMC7","predicted (intersection) + predicted (union)"
"ARMC8","predicted (union)"
"ARMCX3","predicted (intersection) + predicted (union)"
"ARMCX5","predicted (union)"
"ARMH2","predicted (union)"
"ARMH3","predicted (intersection) + predicted (union)"
"ARMH4","predicted (intersection) + predicted (union)"
"ARMS2","predicted (intersection) + predicted (union)"
"ARMT1","predicted (union)"
"ARNT2","predicted (intersection) + predicted (union)"
"ARNTL","predicted (union)"
"ARPC2","predicted (union)"
"ARPC5","predicted (intersection) + predicted (union)"
"ARPIN","predicted (intersection) + predicted (union)"
"ARPIN-AP3S2","predicted (intersection) + predicted (union)"
"ARPP21","predicted (union)"
"ARRB1","predicted (intersection) + predicted (union)"
"ARRB2","predicted (union)"
"ARRDC2","predicted (union)"
"ARRDC3","predicted (union)"
"ARRDC4","predicted (union)"
"ARSA","predicted (union)"
"ARSB","predicted (intersection) + predicted (union)"
"ARSD","predicted (intersection) + predicted (union)"
"ARSE","predicted (intersection) + predicted (union)"
"ARSK","predicted (intersection) + predicted (union)"
"ART3","predicted (union)"
"ART4","predicted (union)"
"ARTN","predicted (union)"
"AS3MT","predicted (union)"
"ASAH1","predicted (union)"
"ASAH2","predicted (intersection) + predicted (union)"
"ASAH2B","predicted (intersection) + predicted (union)"
"ASAP2","predicted (intersection) + predicted (union)"
"ASB1","predicted (union)"
"ASB13","predicted (intersection) + predicted (union)"
"ASB14","predicted (union)"
"ASB16","predicted (union)"
"ASB3","predicted (union)"
"ASB4","predicted (intersection) + predicted (union)"
"ASB6","predicted (intersection) + predicted (union)"
"ASB8","predicted (intersection) + predicted (union)"
"ASCC1","predicted (union)"
"ASCC3","predicted (intersection) + predicted (union)"
"ASCL4","predicted (intersection) + predicted (union)"
"ASF1B","predicted (union)"
"ASH2L","predicted (union)"
"ASL","predicted (intersection) + predicted (union)"
"ASPA","predicted (union)"
"ASPH","predicted (intersection) + predicted (union)"
"ASPHD2","predicted (intersection) + predicted (union)"
"ASPN","predicted (union)"
"ASPSCR1","predicted (union)"
"ASRGL1","predicted (union)"
"ASTN1","predicted (intersection) + predicted (union)"
"ASTN2","predicted (union)"
"ASXL2","predicted (union)"
"ASXL3","predicted (union)"
"ATAD1","predicted (union)"
"ATAD2B","predicted (intersection) + predicted (union)"
"ATF1","predicted (intersection) + predicted (union)"
"ATF3","predicted (union)"
"ATF6","predicted (intersection) + predicted (union)"
"ATF7","predicted (union)"
"ATF7IP","predicted (union)"
"ATG10","predicted (union)"
"ATG12","predicted (intersection) + predicted (union)"
"ATG13","predicted (intersection) + predicted (union)"
"ATG14","predicted (union)"
"ATG16L2","predicted (union)"
"ATG2B","predicted (intersection) + predicted (union)"
"ATG4D","predicted (union)"
"ATG5","predicted (union)"
"ATIC","predicted (intersection) + predicted (union)"
"ATL1","predicted (intersection) + predicted (union)"
"ATL3","predicted (union)"
"ATM","predicted (union)"
"ATOH8","predicted (intersection) + predicted (union)"
"ATP10B","predicted (intersection) + predicted (union)"
"ATP10D","predicted (union)"
"ATP11A","predicted (intersection) + predicted (union)"
"ATP11B","predicted (union)"
"ATP13A2","predicted (intersection) + predicted (union)"
"ATP1A2","predicted (intersection) + predicted (union)"
"ATP1B2","predicted (union)"
"ATP1B4","predicted (intersection) + predicted (union)"
"ATP23","predicted (union)"
"ATP2A3","predicted (union)"
"ATP2B1","predicted (intersection) + predicted (union)"
"ATP2C1","predicted (union)"
"ATP5F1A","predicted (intersection) + predicted (union)"
"ATP5F1E","predicted (intersection) + predicted (union)"
"ATP5MC1","predicted (intersection) + predicted (union)"
"ATP5MC3","predicted (intersection) + predicted (union)"
"ATP5MF-PTCD1","predicted (union)"
"ATP5PB","predicted (union)"
"ATP5PO","predicted (intersection) + predicted (union)"
"ATP6AP1","predicted (union)"
"ATP6V0B","predicted (union)"
"ATP6V0C","predicted (union)"
"ATP6V0E1","predicted (intersection) + predicted (union)"
"ATP6V0E2","predicted (union)"
"ATP6V1C2","predicted (union)"
"ATP6V1G2","predicted (union)"
"ATP8A1","predicted (intersection) + predicted (union)"
"ATP8A2","predicted (intersection) + predicted (union)"
"ATP8B2","predicted (intersection) + predicted (union)"
"ATP8B4","predicted (intersection) + predicted (union)"
"ATRN","predicted (intersection) + predicted (union)"
"ATRNL1","predicted (union)"
"ATRX","predicted (union)"
"ATXN1","predicted (intersection) + predicted (union)"
"ATXN10","predicted (union)"
"ATXN2L","predicted (union)"
"ATXN7","predicted (intersection) + predicted (union)"
"ATXN7L1","predicted (intersection) + predicted (union)"
"ATXN7L3","predicted (intersection) + predicted (union)"
"ATXN7L3B","predicted (union)"
"AUTS2","predicted (union)"
"AVPI1","predicted (intersection) + predicted (union)"
"AVPR1A","predicted (intersection) + predicted (union)"
"AVPR1B","predicted (union)"
"AWAT2","predicted (intersection) + predicted (union)"
"AZIN1","predicted (union)"
"B3GALNT1","predicted (union)"
"B3GALNT2","predicted (union)"
"B3GALT1","predicted (union)"
"B3GALT5","predicted (union)"
"B3GALT6","predicted (union)"
"B3GAT1","predicted (union)"
"B3GAT2","predicted (intersection) + predicted (union)"
"B3GLCT","predicted (intersection) + predicted (union)"
"B3GNT4","predicted (intersection) + predicted (union)"
"B3GNT9","predicted (union)"
"B4GALNT2","predicted (intersection) + predicted (union)"
"B4GALNT3","predicted (union)"
"B4GALT1","predicted (union)"
"B4GALT3","predicted (union)"
"B4GALT5","predicted (union)"
"B4GALT7","predicted (intersection) + predicted (union)"
"B4GAT1","predicted (union)"
"B9D1","predicted (union)"
"BAALC","predicted (union)"
"BAAT","predicted (intersection) + predicted (union)"
"BACE1","predicted (intersection) + predicted (union)"
"BACE2","predicted (intersection) + predicted (union)"
"BACH2","predicted (intersection) + predicted (union)"
"BAG2","predicted (union)"
"BAG3","predicted (union)"
"BAG4","predicted (intersection) + predicted (union)"
"BAG5","predicted (union)"
"BAHCC1","predicted (union)"
"BAIAP2","predicted (union)"
"BAMBI","predicted (union)"
"BAP1","predicted (union)"
"BATF","predicted (union)"
"BAZ1B","predicted (union)"
"BAZ2A","predicted (intersection) + predicted (union)"
"BBC3","predicted (union)"
"BBOF1","predicted (intersection) + predicted (union)"
"BBS1","predicted (union)"
"BBS4","predicted (union)"
"BBS5","predicted (union)"
"BBX","predicted (union)"
"BCAM","predicted (union)"
"BCAN","predicted (union)"
"BCAP29","predicted (union)"
"BCAS2","predicted (union)"
"BCAS3","predicted (union)"
"BCAS4","predicted (intersection) + predicted (union)"
"BCAT1","predicted (intersection) + predicted (union)"
"BCCIP","predicted (union)"
"BCDIN3D","predicted (union)"
"BCKDK","predicted (intersection) + predicted (union)"
"BCL10","predicted (intersection) + predicted (union)"
"BCL11B","predicted (intersection) + predicted (union)"
"BCL2","predicted (intersection) + predicted (union)"
"BCL2L11","predicted (intersection) + predicted (union)"
"BCL2L13","predicted (intersection) + predicted (union)"
"BCL2L14","predicted (union)"
"BCL2L2","predicted (intersection) + predicted (union)"
"BCL7A","predicted (union)"
"BCL7C","predicted (intersection) + predicted (union)"
"BCLAF1","predicted (intersection) + predicted (union)"
"BCLAF3","experimental (all) + predicted (intersection) + predicted (union)"
"BCO2","predicted (union)"
"BCORL1","predicted (union)"
"BCR","predicted (intersection) + predicted (union)"
"BDNF","predicted (intersection) + predicted (union)"
"BDP1","predicted (union)"
"BEAN1","predicted (intersection) + predicted (union)"
"BECN1","predicted (union)"
"BEND2","predicted (union)"
"BEND3","predicted (union)"
"BEND4","predicted (union)"
"BEND6","predicted (intersection) + predicted (union)"
"BEST3","predicted (intersection) + predicted (union)"
"BET1L","predicted (union)"
"BEX3","predicted (intersection) + predicted (union)"
"BHLHA9","predicted (intersection) + predicted (union)"
"BHLHE41","predicted (union)"
"BHMT","predicted (union)"
"BICC1","predicted (intersection) + predicted (union)"
"BICD1","predicted (intersection) + predicted (union)"
"BICD2","predicted (union)"
"BICDL1","predicted (intersection) + predicted (union)"
"BID","predicted (union)"
"BIK","predicted (union)"
"BIRC2","predicted (intersection) + predicted (union)"
"BIRC5","predicted (intersection) + predicted (union)"
"BIVM","predicted (union)"
"BLCAP","predicted (intersection) + predicted (union)"
"BLMH","predicted (union)"
"BLOC1S2","predicted (intersection) + predicted (union)"
"BLOC1S6","predicted (intersection) + predicted (union)"
"BLVRA","predicted (union)"
"BMF","predicted (union)"
"BMP1","predicted (intersection) + predicted (union)"
"BMP10","predicted (intersection) + predicted (union)"
"BMP2","predicted (union)"
"BMP2K","predicted (union)"
"BMP3","predicted (intersection) + predicted (union)"
"BMP5","predicted (intersection) + predicted (union)"
"BMP8A","predicted (union)"
"BMP8B","predicted (intersection) + predicted (union)"
"BMPER","predicted (intersection) + predicted (union)"
"BMPR1A","predicted (union)"
"BMPR2","predicted (union)"
"BMS1","predicted (union)"
"BNC1","predicted (union)"
"BNC2","predicted (intersection) + predicted (union)"
"BNIP3","experimental (strong) + experimental (all) + predicted (intersection) + predicted (union)"
"BNIP3L","predicted (intersection) + predicted (union)"
"BNIPL","predicted (intersection) + predicted (union)"
"BOD1","predicted (intersection) + predicted (union)"
"BOK","predicted (intersection) + predicted (union)"
"BORCS5","predicted (intersection) + predicted (union)"
"BPIFB4","predicted (intersection) + predicted (union)"
"BPY2","predicted (union)"
"BPY2B","predicted (union)"
"BPY2C","predicted (union)"
"BRAF","experimental (strong) + experimental (all)"
"BRAP","predicted (union)"
"BRCA1","predicted (union)"
"BRCC3","predicted (intersection) + predicted (union)"
"BRD3","predicted (union)"
"BRD4","predicted (intersection) + predicted (union)"
"BRD7","predicted (union)"
"BRF1","predicted (union)"
"BRI3","predicted (intersection) + predicted (union)"
"BRI3BP","predicted (intersection) + predicted (union)"
"BRIX1","predicted (union)"
"BRMS1","predicted (intersection) + predicted (union)"
"BRMS1L","predicted (union)"
"BRPF3","predicted (union)"
"BRWD1","predicted (intersection) + predicted (union)"
"BRWD3","predicted (intersection) + predicted (union)"
"BSG","predicted (union)"
"BSN","predicted (intersection) + predicted (union)"
"BTBD1","predicted (union)"
"BTBD11","predicted (intersection) + predicted (union)"
"BTBD7","predicted (intersection) + predicted (union)"
"BTBD9","predicted (intersection) + predicted (union)"
"BTC","predicted (union)"
"BTD","predicted (intersection) + predicted (union)"
"BTF3L4","predicted (intersection) + predicted (union)"
"BTG1","experimental (all) + predicted (union)"
"BTG2","predicted (intersection) + predicted (union)"
"BTLA","predicted (intersection) + predicted (union)"
"BTN2A1","predicted (intersection) + predicted (union)"
"BTN2A2","predicted (intersection) + predicted (union)"
"BTN3A1","predicted (intersection) + predicted (union)"
"BTN3A2","predicted (union)"
"BTRC","predicted (union)"
"BVES","predicted (union)"
